episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
395,CALM STRANGER BREAK OBEDIENT ISOLATED,CROWD,1,0.2247,0.0000,0.6667,0.1233,0.0000,1.0000,1.0000,-9.8249,0.7449
396,FAMOUS CAT,BURN,1,0.3422,0.0000,1.0000,0.2108,1.0000,1.0000,1.0000,-3.0729,0.7248
397,WOMAN HELP FREE CALM,WOLF,0,1.2725,1.0000,0.8889,0.0291,0.6667,1.0000,1.0000,8.2301,0.7522
398,POISON BURN,FALL,1,0.1755,0.0000,0.5556,0.0443,1.0000,0.6667,0.0000,-4.3672,0.7234
399,HOME,BURN,0,1.2524,1.0000,0.6667,0.2618,1.0000,1.0000,0.0000,1.8477,0.7498
400,PRISON,BURN SPREAD,0,1.2105,1.0000,0.6667,0.0526,1.0000,1.0000,0.0000,1.4485,0.7728
401,BRIDGE,FALL,0,1.2312,1.0000,0.6667,0.1559,1.0000,1.0000,0.0000,1.9722,0.7958
402,DORMANT WOMAN,FALL,0,1.3270,1.0000,1.0000,0.1349,1.0000,1.0000,1.0000,3.9304,0.8223
403,TRUSTED,CAT RUN,1,0.3754,0.0000,1.0000,0.3770,1.0000,1.0000,1.0000,-2.1109,0.8000
404,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.5639,0.8234
405,CLEAN DOG MOVE SEED RUN FORGET,COMPUTER,0,1.3247,1.0000,1.0000,0.1235,1.0000,1.0000,1.0000,10.5342,0.8484
406,OPTIMAL ROBOT,FALL,0,1.3654,1.0000,1.0000,0.3268,1.0000,1.0000,1.0000,4.0128,0.8743
407,LEADER HEAR CALM ASHAMED GUARD FALL,BUILD DULL MAP,1,0.2560,0.0000,0.8500,0.0048,1.0000,0.8000,0.7500,-11.8007,0.8433
408,CROWD FALL SPREAD KNOW FOREST KNOW,HAPPY BIRD,1,0.2944,0.0000,0.9333,0.0719,0.8000,1.0000,1.0000,-11.6551,0.8159
409,BRIDGE,BURN,0,1.2277,1.0000,0.6667,0.1383,1.0000,1.0000,0.0000,1.7306,0.8365
410,DOG ATTACK DORMANT TRAPPED ELDER,BURN,1,0.3264,0.0000,1.0000,0.1318,1.0000,1.0000,1.0000,-8.7684,0.8110
411,WOMAN HELP DOG WANT COMPLEX OUTCAST,ELDER RUN BREAK DORMANT GUARD BURN BURN,1,0.2395,0.0000,0.7778,0.0309,0.3333,1.0000,1.0000,-12.9446,0.7824
412,WATER,BURN BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-3.1701,0.7534
413,STRONG BIRD BUILD SLOW DENSE PHONE,EAT WOOD,1,0.2788,0.0000,0.8889,0.0607,1.0000,0.6667,1.0000,-10.9445,0.7297
414,SENSOR UPDATE SLOW COMPUTER FALL HEAR,DORMANT POWER,1,0.3528,0.0000,1.0000,0.2641,1.0000,1.0000,1.0000,-6.5933,0.7109
415,MOUNTAIN,FALL,0,1.2019,1.0000,0.6667,0.0097,1.0000,1.0000,0.0000,2.1122,0.7354
416,ROAD,FALL,0,1.2333,1.0000,0.6667,0.1667,1.0000,1.0000,0.0000,2.0079,0.7603
417,ISOLATED ROAD,SPREAD,0,1.3813,1.0000,1.0000,0.4063,1.0000,1.0000,1.0000,4.3754,0.7914
418,SECRET TRUTH SPREAD GROW SPREAD,SPREAD,1,0.2521,0.0000,0.8333,0.0104,1.0000,0.5000,1.0000,-6.6286,0.7644
419,ROAD,FALL,0,1.2333,1.0000,0.6667,0.1667,1.0000,1.0000,0.0000,1.8524,0.7878
420,TRUSTED HORSE TRADE OBEDIENT PROUD STRANGER,BURN,1,0.3454,0.0000,1.0000,0.2268,1.0000,1.0000,1.0000,-8.2143,0.7657
421,ERROR,GROW,1,0.2465,0.0000,0.6667,0.2327,1.0000,1.0000,0.0000,-2.5771,0.7398
422,ISOLATED,DOG FALL,1,0.4381,0.0000,1.0000,0.6905,1.0000,1.0000,1.0000,-1.1484,0.7247
423,ROOM,FALL,0,1.2293,1.0000,0.6667,0.1464,1.0000,1.0000,0.0000,2.3259,0.7499
424,MOUNTAIN,BURN,0,1.2049,1.0000,0.6667,0.0243,1.0000,1.0000,0.0000,1.8906,0.7727
425,ERROR,SPREAD,1,0.2312,0.0000,0.6667,0.1559,1.0000,1.0000,0.0000,-2.7421,0.7456
426,DULL INSECT,HEAR FAST SOLDIER GROW HEAR DORMANT AUTOMATED SOLDIER GROW,0,1.2717,1.0000,0.8333,0.1087,0.6667,1.0000,0.8333,4.6563,0.7719
427,CLOCK HEAR WOMAN UPDATE SENSOR ENCODE,TRUTH MOVE TOOL FALL UPDATE SECRET CHANCE,0,1.2681,1.0000,0.8796,0.0212,0.8889,0.7500,1.0000,10.7687,0.7967
428,DEAD STONE,FALL,0,1.3385,1.0000,1.0000,0.1923,1.0000,1.0000,1.0000,4.1861,0.8238
429,FOREST,BURN,0,1.2024,1.0000,0.6667,0.0119,1.0000,1.0000,0.0000,1.7664,0.8427
430,METAL,FALL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.4910,0.8106
431,PLAN UPDATE ALGORITHM,UPDATE ISOLATED BORDER UPDATE ISOLATED SECRET BORDER,0,1.1765,1.0000,0.5833,0.0075,0.7500,0.0000,1.0000,3.8544,0.8289
432,DENSE GUARD,GROW,0,1.3131,1.0000,1.0000,0.0653,1.0000,1.0000,1.0000,3.9916,0.8531
433,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.3139,0.8738
434,IDENTITY,GROW,1,0.2721,0.0000,0.6667,0.3604,1.0000,1.0000,0.0000,-3.1454,0.8437
435,SEED MOVE OUTCAST BIG ELDER,MOVE BOOK,1,0.1941,0.0000,0.6000,0.0704,0.8000,0.0000,1.0000,-9.6535,0.8112
436,FAMOUS CITY,GROW,0,1.3669,1.0000,1.0000,0.3346,1.0000,1.0000,1.0000,3.7120,0.8390
437,CHANCE GROW,SPREAD,1,0.2231,0.0000,0.6667,0.1153,1.0000,1.0000,0.0000,-4.6319,0.8082
438,ISOLATED CITY,BURN,0,1.3353,1.0000,1.0000,0.1765,1.0000,1.0000,1.0000,3.3090,0.8346
439,ENCRYPTED SOLDIER BURN,BUILD ROBOT HEAR CLEAN TRAPPED SOLDIER FALL,0,1.2157,1.0000,0.7111,0.0116,0.5000,0.8333,0.8000,4.3632,0.8536
440,TRAPPED INSECT,SPREAD,0,1.3532,1.0000,1.0000,0.2659,1.0000,1.0000,1.0000,4.1242,0.8786
441,DENSE DOG,BURN,0,1.3211,1.0000,1.0000,0.1056,1.0000,1.0000,1.0000,3.3925,0.9007
442,DENSE,DRONE ENCODE SECRET ENCRYPTED RULE,0,1.4258,1.0000,1.0000,0.6291,1.0000,1.0000,1.0000,2.1952,0.9270
443,DULL ROBOT UPDATE,DORMANT BREAK BROKEN GUARD,0,1.3796,1.0000,1.0000,0.3981,1.0000,1.0000,1.0000,4.5886,0.9496
444,MARKET,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.8925,0.9623
445,FOREST,BURN,0,1.2024,1.0000,0.6667,0.0119,1.0000,1.0000,0.0000,1.0587,0.9743
446,KEY,GROW,1,0.2157,0.0000,0.6667,0.0787,1.0000,1.0000,0.0000,-4.0372,0.9364
447,TIME SPREAD GROW SPREAD SPREAD,GROW SPREAD,1,0.1048,0.0000,0.3333,0.0238,1.0000,0.0000,0.0000,-12.5511,0.8948
448,PATTERN,FAIL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.8283,0.8601
449,FOOD BURN,FALL,1,0.1704,0.0000,0.5556,0.0185,1.0000,0.6667,0.0000,-5.0390,0.8256
450,DENSE LEADER,BUILD STRONG KEY,0,1.3055,1.0000,1.0000,0.0273,1.0000,1.0000,1.0000,3.5310,0.8496
451,ACTIVE,SOLDIER HEAR WEAK WEAK COMPUTER,1,0.3316,0.0000,1.0000,0.1581,1.0000,1.0000,1.0000,-2.5666,0.8237
452,PRISON,FAIL,0,1.2189,1.0000,0.6667,0.0944,1.0000,1.0000,0.0000,1.2527,0.8434
453,BRIDGE,BURN,0,1.2277,1.0000,0.6667,0.1383,1.0000,1.0000,0.0000,1.5322,0.8626
454,ASHAMED WOMAN BUILD PRISON CHOOSE CROWD,BURN EAT WATER BUILD BIG FOOD,1,0.2823,0.0000,0.8889,0.0783,1.0000,0.6667,1.0000,-11.9053,0.8336
455,TRAPPED,MAN RUN,1,0.4643,0.0000,1.0000,0.8213,1.0000,1.0000,1.0000,-1.7912,0.8152
456,DOG,FALL,1,0.2257,0.0000,0.6667,0.1286,1.0000,1.0000,0.0000,-2.8016,0.7857
457,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,1.4706,0.8088
458,OUTCAST WOMAN,FALL,0,1.3216,1.0000,1.0000,0.1078,1.0000,1.0000,1.0000,3.7108,0.8345
459,FOREST,FALL,0,1.2106,1.0000,0.6667,0.0528,1.0000,1.0000,0.0000,1.5619,0.8533
460,DENSE CAR HEAR ELDER,FALL SEE TOOL,1,0.2482,0.0000,0.7667,0.0912,0.8000,0.5000,1.0000,-9.3294,0.8230
461,ROOM,FALL,0,1.2293,1.0000,0.6667,0.1464,1.0000,1.0000,0.0000,1.7850,0.8433
462,MOUNTAIN,BURN,0,1.2049,1.0000,0.6667,0.0243,1.0000,1.0000,0.0000,1.4410,0.8614
463,OBEDIENT WOMAN HELP SMALL,BIG CAT,1,0.2735,0.0000,0.8222,0.1340,0.6667,1.0000,0.8000,-7.9987,0.8320
464,DENSE,DRONE GENERATE RULE,1,0.4205,0.0000,1.0000,0.6026,1.0000,1.0000,1.0000,-1.5990,0.8114
465,CHAOTIC PRISON,FALL FALL BURN,0,1.3368,1.0000,1.0000,0.1840,1.0000,1.0000,1.0000,3.7333,0.8377
466,COMPLEX,CAR FALL,1,0.3691,0.0000,1.0000,0.3457,1.0000,1.0000,1.0000,-2.2974,0.8143
467,STRONG CAT KNOW,HEAVY MAP,1,0.3183,0.0000,1.0000,0.0913,1.0000,1.0000,1.0000,-5.9942,0.7895
468,DEAD CAT,FALL BURN,0,1.3321,1.0000,1.0000,0.1605,1.0000,1.0000,1.0000,3.9461,0.8166
469,CROWD CARRY STONE BURN WANT SYSTEM,FORGET NETWORK,0,1.1978,1.0000,0.6111,0.0724,1.0000,0.8333,0.0000,9.2364,0.8357
470,LAW,GROW,1,0.2666,0.0000,0.6667,0.3330,1.0000,1.0000,0.0000,-3.2066,0.8072
471,STONE FALL,FALL,1,0.1000,0.0000,0.3333,0.0000,1.0000,0.0000,0.0000,-5.2677,0.7719
472,PRISON,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,1.2573,0.7934
473,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.4478,0.8171
474,REBELLIOUS,GUARD BURN,1,0.4125,0.0000,1.0000,0.5623,1.0000,1.0000,1.0000,-1.7659,0.7969
475,CROWD FOLLOW BROKEN,LEADER,1,0.2126,0.0000,0.6667,0.0629,0.0000,1.0000,1.0000,-7.0073,0.7677
476,PROUD,STRANGER BUILD CONNECTED DORMANT ROBOT,1,0.3343,0.0000,0.9333,0.2716,1.0000,1.0000,0.8000,-2.1831,0.7460
477,ENGINE,FALL,1,0.2216,0.0000,0.6667,0.1078,1.0000,1.0000,0.0000,-2.7085,0.7198
478,ENCRYPTED ROBOT,GENERATE ISOLATED PATTERN FAIL FALL,0,1.3082,1.0000,1.0000,0.0411,1.0000,1.0000,1.0000,4.5397,0.7492
479,ASHAMED,WOLF RUN,1,0.4445,0.0000,1.0000,0.7225,1.0000,1.0000,1.0000,-1.6752,0.7340
480,VAST CAT,CARRY OPTIMAL DIRTY KEY FOLLOW SIMPLE POWER,0,1.3129,1.0000,1.0000,0.0647,1.0000,1.0000,1.0000,5.2315,0.7629
481,COMPLEX PLAN,UPDATE SECRET TIME,1,0.2695,0.0000,0.8889,0.0143,0.6667,1.0000,1.0000,-4.2769,0.7383
482,OUTCAST POISON,SPREAD,0,1.4000,1.0000,1.0000,0.5000,1.0000,1.0000,1.0000,5.4828,0.7713
483,HOME,FALL,0,1.2564,1.0000,0.6667,0.2818,1.0000,1.0000,0.0000,1.7234,0.7956
484,DORMANT,ELDER MOVE BROKEN SLOW COMPUTER,0,1.3913,1.0000,0.8333,0.7064,1.0000,1.0000,0.5000,2.5571,0.8254
485,ROOM,BURN,0,1.2314,1.0000,0.6667,0.1570,1.0000,1.0000,0.0000,1.7386,0.8457
486,DEAD STRANGER,BURN BURN BURN,0,1.3324,1.0000,1.0000,0.1622,1.0000,1.0000,1.0000,3.5657,0.8700
487,NETWORK,GROW,1,0.2330,0.0000,0.6667,0.1651,1.0000,1.0000,0.0000,-2.9852,0.8382
488,MAN CHOOSE FOREST HELP,SEED TRUST DOG,0,1.1678,1.0000,0.5524,0.0104,0.8571,0.8000,0.0000,5.5531,0.8547
489,NETWORK,HEAR SMALL SMALL ENGINE,1,0.2843,0.0000,0.8889,0.0879,0.6667,1.0000,1.0000,-2.6926,0.8261
490,WOMAN WARN ASHAMED,MAN,0,1.2010,1.0000,0.6667,0.0052,0.0000,1.0000,1.0000,4.8075,0.8449
491,OUTCAST INSECT,GROW,0,1.3429,1.0000,1.0000,0.2143,1.0000,1.0000,1.0000,3.7648,0.8698
492,ENGINE MOVE PRISON,FALL BREAK METAL FALL,0,1.2019,1.0000,0.5833,0.1346,1.0000,0.7500,0.0000,3.4129,0.8864
493,CHAOTIC PRISON,BURN,0,1.3300,1.0000,1.0000,0.1499,1.0000,1.0000,1.0000,2.9725,0.9086
494,STRONG WOMAN,RUN,1,0.3127,0.0000,1.0000,0.0633,1.0000,1.0000,1.0000,-4.9750,0.8788
495,AUTOMATED RULE,SPREAD,0,1.3087,1.0000,1.0000,0.0434,1.0000,1.0000,1.0000,3.5418,0.9003
496,BRIDGE,BURN,0,1.2277,1.0000,0.6667,0.1383,1.0000,1.0000,0.0000,1.2804,0.9166
497,SYSTEM FAIL,FAIL,1,0.1019,0.0000,0.3333,0.0097,1.0000,0.0000,0.0000,-6.0448,0.8759
498,PRISON,FAIL,0,1.2189,1.0000,0.6667,0.0944,1.0000,1.0000,0.0000,0.9513,0.8930
499,DEAD TOOL,GROW GROW BURN BURN,0,1.3654,1.0000,1.0000,0.3268,1.0000,1.0000,1.0000,3.6011,0.9167
500,FIRE,MOVE COMPLEX ENGINE,1,0.3044,0.0000,1.0000,0.0220,1.0000,1.0000,1.0000,-3.1596,0.8861
501,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.1378,0.9051
502,SMALL,ENGINE FAIL FAIL ENCODE PATTERN,1,0.4186,0.0000,1.0000,0.5931,1.0000,1.0000,1.0000,-2.5554,0.8808
503,AUTOMATED CLOCK,UPDATE AUTOMATED TIME GENERATE TRUTH,0,1.2130,1.0000,0.6667,0.0650,1.0000,1.0000,0.0000,2.6150,0.8974
504,DORMANT PHONE,FALL,0,1.3493,1.0000,1.0000,0.2465,1.0000,1.0000,1.0000,3.5105,0.9200
505,CAT,FORGET CONNECTED SEED,1,0.3161,0.0000,1.0000,0.0805,1.0000,1.0000,1.0000,-2.8129,0.8898
506,SECRET ALGORITHM,FAIL,0,1.3051,1.0000,1.0000,0.0257,1.0000,1.0000,1.0000,3.5175,0.9106
507,FAST,SEED FALL,1,0.3771,0.0000,1.0000,0.3853,1.0000,1.0000,1.0000,-2.6433,0.8839
508,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,1.0934,0.9025
509,ALGORITHM,FAIL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-3.1530,0.8674
510,PHONE,HEAR BROKEN LEADER,1,0.3182,0.0000,1.0000,0.0911,1.0000,1.0000,1.0000,-2.7662,0.8400
511,SEED BURN,MOVE FOREST MOVE ROAD MOVE KEY,1,0.1529,0.0000,0.5000,0.0144,0.8333,0.6667,0.0000,-5.1982,0.8056
512,SHARP ELDER,FALL BURN,1,0.3412,0.0000,1.0000,0.2058,1.0000,1.0000,1.0000,-4.0523,0.7824
513,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.3580,0.8066
514,AUTOMATED CAR HEAR LIE UPDATE ENCRYPTED,KEY,1,0.2993,0.0000,0.9333,0.0966,0.8000,1.0000,1.0000,-11.2106,0.7813
515,ANGRY LEADER,FALL,0,1.3547,1.0000,1.0000,0.2735,1.0000,1.0000,1.0000,4.7476,0.8099
516,BORDER,SPREAD,1,0.2010,0.0000,0.6667,0.0051,1.0000,1.0000,0.0000,-3.3109,0.7795
517,PROUD,STRANGER FORGET DORMANT CHOICE,1,0.3457,0.0000,1.0000,0.2286,1.0000,1.0000,1.0000,-2.3499,0.7578
518,ROOM,FALL,0,1.2293,1.0000,0.6667,0.1464,1.0000,1.0000,0.0000,1.9840,0.7814
519,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.3108,0.8057
520,REBELLIOUS SOLDIER,ATTACK WATER,0,1.3164,1.0000,1.0000,0.0818,1.0000,1.0000,1.0000,3.7271,0.8312
521,PLAN,UPDATE SOLDIER,0,1.2147,1.0000,0.6667,0.0736,1.0000,1.0000,0.0000,2.0452,0.8504
522,DIRTY MARKET,SPREAD,0,1.3063,1.0000,1.0000,0.0317,1.0000,1.0000,1.0000,3.2662,0.8732
523,AUTOMATED KEY FALL,GROW,1,0.2713,0.0000,0.8889,0.0230,1.0000,0.6667,1.0000,-6.7679,0.8431
524,CORRUPTED LEADER,BURN,0,1.3491,1.0000,1.0000,0.2453,1.0000,1.0000,1.0000,4.1794,0.8684
525,ROAD,GROW FALL,0,1.2271,1.0000,0.6667,0.1356,1.0000,1.0000,0.0000,1.4029,0.8863
526,VAST MAP,FALL BURN,1,0.3180,0.0000,1.0000,0.0902,1.0000,1.0000,1.0000,-5.5537,0.8579
527,MARKET,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,1.3617,0.8774
528,BROKEN ROBOT,FALL FALL,1,0.3329,0.0000,1.0000,0.1646,1.0000,1.0000,1.0000,-4.0277,0.8502
529,SENSOR UPDATE,TIME,1,0.2279,0.0000,0.6667,0.1397,1.0000,1.0000,0.0000,-4.9810,0.8191
530,VAST,STONE BURN,0,1.3111,1.0000,1.0000,0.0555,1.0000,1.0000,1.0000,2.3555,0.8437
531,HEAVY HORSE,HELP SMALL SOLDIER FALL CARRY SIMPLE DORMANT COMPUTER,0,1.2720,1.0000,0.8857,0.0315,0.8000,1.0000,0.8571,3.7415,0.8651
532,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.9916,0.8847
533,FREE ELDER,TRUST CROWD,0,1.2045,1.0000,0.6667,0.0226,0.0000,1.0000,1.0000,2.6586,0.9007
534,CAT SEE,BROKEN SAD GUARD BURN,1,0.2745,0.0000,0.8889,0.0392,0.6667,1.0000,1.0000,-5.0305,0.8694
535,DENSE SOLDIER,BREAK SIMPLE BROKEN ROBOT,0,1.3014,1.0000,1.0000,0.0070,1.0000,1.0000,1.0000,3.2676,0.8910
536,STONE,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-3.5534,0.8566
537,SECRET CITY,GROW,0,1.3305,1.0000,1.0000,0.1526,1.0000,1.0000,1.0000,2.9979,0.8803
538,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.9309,0.8991
539,DENSE FIRE,MOVE DULL ENGINE,1,0.3054,0.0000,1.0000,0.0270,1.0000,1.0000,1.0000,-4.7933,0.8694
540,GUARD,BREAK SHARP TOOL,1,0.3138,0.0000,1.0000,0.0692,1.0000,1.0000,1.0000,-2.8832,0.8416
541,WOMAN HELP DENSE WEAK WOLF BREAK,WOOD WANT OBEDIENT BIRD ASK CLEAN ACTIVE BIRD,0,1.2361,1.0000,0.7774,0.0146,0.6000,0.8571,0.8750,8.2718,0.8614
542,ELDER BUILD CORRUPTED BROKEN,DRONE,0,1.3547,1.0000,1.0000,0.2735,1.0000,1.0000,1.0000,7.5727,0.8860
543,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.0626,0.9051
544,WOMAN BETRAY BIRD IMAGINE ROAD WARN,CROWD,1,0.1704,0.0000,0.5333,0.0519,0.6000,1.0000,0.0000,-17.1287,0.8684
545,BOOK,SPREAD,1,0.2120,0.0000,0.6667,0.0598,1.0000,1.0000,0.0000,-3.6799,0.8355
546,FREE BIRD,TALK HELP WOMAN,1,0.2676,0.0000,0.8889,0.0046,0.6667,1.0000,1.0000,-4.7692,0.8071
547,CHAOTIC ROAD,BURN FALL,0,1.3434,1.0000,1.0000,0.2172,1.0000,1.0000,1.0000,4.1198,0.8340
548,WEAPON,BURN,1,0.2049,0.0000,0.6667,0.0247,1.0000,1.0000,0.0000,-3.4791,0.8025
549,FAST,STRANGER BURN,1,0.3607,0.0000,1.0000,0.3036,1.0000,1.0000,1.0000,-2.3718,0.7804
550,ISOLATED HOME,BURN,0,1.3109,1.0000,1.0000,0.0544,1.0000,1.0000,1.0000,3.6741,0.8069
551,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.0443,0.8300
552,CORRUPTED PLAN,UPDATE OPTIMAL CAR,0,1.3343,1.0000,0.8889,0.3383,1.0000,1.0000,0.6667,4.2747,0.8552
553,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.9069,0.8753
554,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.0553,0.8949
555,PROUD,STRANGER FALL FORGET CLEAN TRAPPED CAT,0,1.3573,1.0000,0.9333,0.3863,1.0000,1.0000,0.8000,2.6326,0.9180
556,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.7717,0.9355
557,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.6800,0.9515
558,DEBT GROW,SPREAD,1,0.2036,0.0000,0.6667,0.0181,1.0000,1.0000,0.0000,-5.9976,0.9141
559,LEADER BREAK ISOLATED HEAVY,BOOK BUILD SEED FALL,1,0.2805,0.0000,0.9167,0.0274,1.0000,0.7500,1.0000,-8.2691,0.8825
560,PATTERN,SPREAD,1,0.2312,0.0000,0.6667,0.1559,1.0000,1.0000,0.0000,-3.7929,0.8499
561,BRIDGE,FALL,0,1.2312,1.0000,0.6667,0.1559,1.0000,1.0000,0.0000,1.5484,0.8690
562,TRAPPED,MAN SEE FREE CAT BURN,1,0.3562,0.0000,0.6667,0.7810,1.0000,1.0000,0.0000,-2.6647,0.8433
563,STONE,BURN,1,0.2030,0.0000,0.6667,0.0149,1.0000,1.0000,0.0000,-3.5005,0.8113
564,HEAVY DOG,BURN,0,1.3168,1.0000,1.0000,0.0842,1.0000,1.0000,1.0000,4.0599,0.8366
565,OPTIMAL SYSTEM,FAIL,0,1.3047,1.0000,1.0000,0.0237,1.0000,1.0000,1.0000,3.8378,0.8600
566,DIRTY PRISON,FALL,0,1.3592,1.0000,1.0000,0.2959,1.0000,1.0000,1.0000,3.1642,0.8849
567,BOOK,SPREAD,1,0.2120,0.0000,0.6667,0.0598,1.0000,1.0000,0.0000,-4.0335,0.8513
568,ELDER,BREAK SENSOR BETRAY CROWD FALL FALL BREAK KEY BETRAY DOG BREAK SEED FALL,1,0.1825,0.0000,0.5714,0.0556,0.7143,1.0000,0.0000,-3.5506,0.8179
569,MAN BUILD HEAVY TRAPPED,BIRD,1,0.2696,0.0000,0.8889,0.0145,0.6667,1.0000,1.0000,-8.7124,0.7904
570,CLOCK ENCODE,CORRUPTED SIGNAL,1,0.3094,0.0000,1.0000,0.0471,1.0000,1.0000,1.0000,-3.8627,0.7664
571,WOMAN BUILD TRAPPED SLOW,ELDER TALK BURN RUN,1,0.1837,0.0000,0.6111,0.0020,0.0000,0.8333,1.0000,-9.2767,0.7373
572,SHARP MAP SPREAD,SPREAD,1,0.2055,0.0000,0.6667,0.0273,1.0000,0.0000,1.0000,-6.6446,0.7107
573,REBELLIOUS,GUARD FALL FALL,1,0.4053,0.0000,1.0000,0.5267,1.0000,1.0000,1.0000,-1.4323,0.6954
574,AUTOMATED GUARD SEE ASHAMED DORMANT,LEADER,1,0.2422,0.0000,0.6667,0.2109,0.0000,1.0000,1.0000,-8.9779,0.6727
575,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,1.1184,0.7019
576,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,1.0648,0.7302
577,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.8893,0.7539
578,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,1.2849,0.7786
579,OPTIMAL LANGUAGE,SPREAD,0,1.3039,1.0000,1.0000,0.0193,1.0000,1.0000,1.0000,4.5450,0.8049
580,IDENTITY GROW,GROW,1,0.1304,0.0000,0.3333,0.1521,1.0000,0.0000,0.0000,-5.8263,0.7712
581,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.8913,0.7960
582,SHARP SENSOR MOVE ROBOT MOVE PRISON,GENERATE ERROR UPDATE SECRET COMPLEX CAR FALL,0,1.2838,1.0000,0.9028,0.0647,0.8750,0.8333,1.0000,10.0227,0.8204
583,DORMANT WOMAN,FALL,0,1.3270,1.0000,1.0000,0.1349,1.0000,1.0000,1.0000,3.6496,0.8457
584,CAMERA MOVE FIRE,FAIL HEAR BROKEN LEADER,1,0.3127,0.0000,1.0000,0.0633,1.0000,1.0000,1.0000,-6.6480,0.8190
585,CAT RUN,EAT BIG CAT,0,1.1672,1.0000,0.5556,0.0025,0.0000,0.6667,1.0000,2.9642,0.8365
586,PROUD,STRANGER RUN,1,0.3810,0.0000,1.0000,0.4051,1.0000,1.0000,1.0000,-2.5339,0.8137
587,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.7468,0.8364
588,CORRUPTED PHONE,MOVE OBEDIENT STRANGER,1,0.3117,0.0000,1.0000,0.0584,1.0000,1.0000,1.0000,-4.4159,0.8101
589,OUTCAST WOLF,FALL SEE CORRUPTED SMALL LEADER HELP FAMOUS INSECT,0,1.2361,1.0000,0.6667,0.1804,0.3333,1.0000,0.6667,3.3216,0.8314
590,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.6935,0.8532
591,BROKEN BOOK,GROW,0,1.3601,1.0000,1.0000,0.3006,1.0000,1.0000,1.0000,4.7606,0.8786
592,PRISON,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.8395,0.8948
593,PATTERN,FAIL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.2697,0.8601
594,DEAD DOG,BURN,0,1.3239,1.0000,1.0000,0.1195,1.0000,1.0000,1.0000,3.3172,0.8833
595,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.5582,0.9019
596,RIVER,FALL,0,1.2051,1.0000,0.6667,0.0257,1.0000,1.0000,0.0000,1.2438,0.9171
