global_episode,round,trained_side,prefix,completion,valid,attacker_reward,loss
9913,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0034
9914,5,defender,ISOLATED WOMAN EAT CORRUPTED,POISON BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,0,1.3007,-2.8676
9915,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0107
9916,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,0.0536
9917,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0100
9918,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0097
9919,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0093
9920,5,defender,ASHAMED,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4101,0.0888
9921,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0086
9922,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0082
9923,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0078
9924,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,0.0073
9925,5,defender,AUTOMATED GUARD BREAK KEY GENERATE,SYSTEM BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.2707,0.0390
9926,5,defender,NETWORK HEAR CLEAN TRUSTED CAT HEAR,DIRTY KEY SPREAD,1,0.2615,1.0663
9927,5,defender,POISON,SPREAD,1,0.2264,0.0011
9928,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0012
9929,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0012
9930,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0011
9931,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0010
9932,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0096
9933,5,defender,ASHAMED,WOMAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4067,-0.0136
9934,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0008
9935,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0008
9936,5,defender,KEY,SPREAD,1,0.2165,0.0012
9937,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0034
9938,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0033
9939,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0031
9940,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0030
9941,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0028
9942,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0205
9943,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0025
9944,5,defender,PROUD STRANGER,BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.3451,0.0008
9945,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0032
9946,5,defender,ASHAMED,MAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4067,-0.0429
9947,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0216
9948,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0026
9949,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0025
9950,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
9951,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0022
9952,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
9953,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
9954,5,defender,ASHAMED,MAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4067,-0.0297
9955,5,defender,POWER GROW,SPREAD,1,0.2125,0.0009
9956,5,defender,SENSOR ENCODE,SYSTEM,1,0.2138,0.0297
9957,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0497
9958,5,defender,DENSE,SEED BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.3243,0.0236
9959,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0544
9960,5,defender,MAP,SPREAD,1,0.2120,0.0011
9961,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0079
9962,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0072
9963,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0067
9964,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0653
9965,5,defender,LEADER FALL FALL BUILD OBEDIENT DORMANT,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.2556,0.1217
9966,5,defender,DORMANT POWER,SPREAD,1,0.3161,0.0002
9967,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0070
9968,5,defender,FEAR,SPREAD,1,0.2077,0.0004
9969,5,defender,OUTCAST LEADER MOVE SHARP CLOCK,BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN SPREAD BURN BURN,0,1.2921,-10.4750
9970,5,defender,FAMOUS POISON SPREAD GROW,SPREAD,1,0.2566,0.0006
9971,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0006
9972,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0006
9973,5,defender,FEAR,SPREAD,1,0.2077,0.0004
9974,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0022
9975,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
9976,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
9977,5,defender,POISON,SPREAD,1,0.2264,0.0007
9978,5,defender,FEAR SPREAD,SPREAD,1,0.1009,0.0026
9979,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0057
9980,5,defender,SAD,CROWD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4068,-0.1545
9981,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0051
9982,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0787
9983,5,defender,MAN,BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.2394,0.0028
9984,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0055
9985,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0051
9986,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0883
9987,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0044
9988,5,defender,CHAOTIC,PHONE MOVE SEED,1,0.4525,-0.6056
9989,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0034
9990,5,defender,ANGRY CROWD TALK CARRY,SEED BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.3116,0.0263
9991,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0035
9992,5,defender,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0803
9993,5,defender,TRUSTED,WEAPON SPREAD,1,0.3452,0.0197
9994,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0031
9995,5,defender,FEAR GROW SPREAD GROW GROW GROW,SPREAD,1,0.1720,0.0004
9996,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN MOVE SEED BURN BURN BURN BURN BURN BURN BURN,1,0.4074,-0.3894
9997,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0038
9998,5,defender,SMALL FOOD BURN BURN FALL FALL,BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.2348,0.0021
9999,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0043
10000,5,defender,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0040
10001,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN WEAPON BURN BURN,0,1.4078,0.0181
10002,6,attacker,SIGNAL,SPREAD,1,0.2077,-4.4918
10003,6,attacker,ASHAMED,CROWD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,0,1.4071,0.0164
10004,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0103
10005,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0092
10006,6,attacker,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0092
10007,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0086
10008,6,attacker,NETWORK,SPREAD,1,0.2019,-3.7737
10009,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0076
10010,6,attacker,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0070
10011,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0067
10012,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0059
10013,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0062
10014,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0057
10015,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0052
10016,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0052
10017,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0050
10018,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0050
10019,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0045
10020,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0042
10021,6,attacker,FOOD,BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.2132,-3.8792
10022,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0038
10023,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0034
10024,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0036
10025,6,attacker,ASHAMED,WOMAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4067,-0.0032
10026,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0034
10027,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0032
10028,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0032
10029,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0027
10030,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0031
10031,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0033
10032,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0028
10033,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0028
10034,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0028
10035,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0026
10036,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0028
10037,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0026
10038,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
10039,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0024
10040,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0024
10041,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0024
10042,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
10043,6,attacker,ASHAMED,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4101,-0.0022
10044,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0022
10045,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0026
10046,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
10047,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10048,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10049,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10050,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10051,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0019
10052,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0019
10053,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
10054,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10055,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
10056,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10057,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10058,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10059,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10060,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10061,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10062,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0019
10063,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0020
10064,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10065,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10066,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10067,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10068,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0019
10069,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0017
10070,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0019
10071,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0018
10072,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0016
10073,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0017
10074,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0017
10075,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0017
10076,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0016
10077,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0016
10078,6,attacker,ASHAMED,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4101,-0.0018
10079,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0017
10080,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0016
10081,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN KEY BURN BURN BURN BURN BURN BURN BURN BURN BURN,0,1.4093,0.0337
10082,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0032
10083,6,attacker,ASHAMED,ELDER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4083,-0.0029
10084,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0030
10085,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0027
10086,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0031
10087,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN,1,0.4180,-0.0024
10088,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0027
10089,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0029
10090,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0024
10091,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0024
10092,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
10093,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0026
10094,6,attacker,ASHAMED,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4101,-0.0022
10095,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0025
10096,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0022
10097,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
10098,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
10099,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0026
10100,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
10101,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
10102,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
10103,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0024
10104,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0023
10105,6,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.0021
