episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
318,ROBOT SEE ENCRYPTED DORMANT GUARD BREAK,KNOW CLEAN FALL ROAD GROW GROW GROW,0,1.2533,1.0000,0.8381,0.0096,1.0000,0.7143,0.8000,1.5235,1.1739
319,FAST ROBOT,BUILD CHILD MAP FORGET CHOOSE CROWD HEAR BORDER CAT CITY CLOCK ENCODE ENCODE CORRUPTED COMPLEX,0,1.2656,1.0000,0.8500,0.0532,0.8000,1.0000,0.7500,0.7586,1.1785
320,FAST GUARD HEAR LAW UPDATE MAP,FORGET,0,1.2912,1.0000,0.9333,0.0560,1.0000,0.8000,1.0000,2.3419,1.1841
321,COMPLEX ENGINE HEAR BIRD GENERATE SECRET,LEADER SEE SIMPLE BURN ERROR,0,1.2118,1.0000,0.6746,0.0473,0.8571,0.6667,0.5000,0.5098,1.1855
322,STRONG WOLF TALK,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-10.0183,1.1412
323,SIMPLE ROBOT UPDATE OPTIMAL SECRET TIME,SMALL NETWORK SOLDIER SEE CAMERA ALGORITHM OPTIMAL GROW DULL DENSE GROW FALL SPREAD TRUST,0,1.2393,1.0000,0.7546,0.0647,0.7500,0.8889,0.6250,1.7167,1.1461
324,SIMPLE TOOL,OBEDIENT DENSE TRUSTED PLAN FEAR HORSE MOVE FAIL TRUST COMPUTE,0,1.3804,1.0000,1.0000,0.4019,1.0000,1.0000,1.0000,2.0237,1.1579
325,PHONE HEAR DIRTY WOLF SEE DORMANT,DENSE CAT OBEDIENT MOVE INSECT ROOM FIRE GROW,0,1.2649,1.0000,0.8690,0.0207,0.7500,1.0000,0.8571,2.1942,1.1632
326,CITY,FALL CROWD,0,1.2283,1.0000,0.6667,0.1413,1.0000,1.0000,0.0000,0.2964,1.1665
327,TIME FAIL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.6085,1.1181
328,DOG HEAR CHAOTIC BIG COMPUTER HELP,TIME FORGET,0,1.2987,1.0000,0.9333,0.0936,1.0000,0.8000,1.0000,3.5629,1.1272
329,ORDERED ROAD,AUTOMATED SEE HAPPY,0,1.2503,1.0000,0.7778,0.0850,1.0000,1.0000,0.3333,1.0591,1.1333
330,DULL BIRD,LIE CHILD NETWORK SPREAD,0,1.3280,1.0000,0.9524,0.2115,0.8571,1.0000,1.0000,1.4735,1.1431
331,ASHAMED SOLDIER,NETWORK FALL,0,1.3316,1.0000,1.0000,0.1579,1.0000,1.0000,1.0000,1.3455,1.1525
332,INSECT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.1496,1.1049
333,DORMANT DRONE FAIL,DULL SEED,0,1.3686,1.0000,1.0000,0.3430,1.0000,1.0000,1.0000,2.3943,1.1180
334,ENCRYPTED POWER GROW,FIRE TRUSTED RUN CHILD FALL PHONE,0,1.2495,1.0000,0.7778,0.0809,1.0000,0.6667,0.6667,1.0667,1.1246
335,CITY,MOVE DRONE SPREAD,0,1.2247,1.0000,0.6667,0.1235,1.0000,1.0000,0.0000,0.4483,1.1296
336,LAW GROW,MOVE LEADER HEAR SOLDIER AUTOMATED CAR BUILD BROKEN LIE SEE METAL POISON HEAR GUARD HORSE,0,1.2973,1.0000,0.9141,0.1150,0.9091,0.8333,1.0000,0.8612,1.1380
337,RULE GROW,HEAR AUTOMATED BIG,0,1.3064,1.0000,1.0000,0.0321,1.0000,1.0000,1.0000,0.8817,1.1464
338,WEAK ENGINE FAIL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-7.5086,1.1041
339,PATTERN FAIL,ATTACK FREE COMPUTER HEAR WANT COMPUTER CROWD,0,1.3584,1.0000,1.0000,0.2921,1.0000,1.0000,1.0000,1.8447,1.1168
340,MAP FALL,ACTIVE ELDER FALL SIMPLE WEAPON BIRD SEED UPDATE HEAR BOOK,0,1.2482,1.0000,0.7937,0.0506,0.7143,0.6667,1.0000,0.8067,1.1234
341,DEBT GROW,CARRY MEMORY BURN FEAR,0,1.1585,1.0000,0.5000,0.0424,0.7500,0.7500,0.0000,0.1694,1.1251
342,TRUSTED LEADER,ORDERED GUARD HEAR WEAPON DORMANT CHAOTIC COMPLEX THINK,0,1.2522,1.0000,0.7778,0.0941,0.5000,1.0000,0.8333,1.0554,1.1315
343,WEAK MAN FOLLOW MAN TALK,BURN UPDATE MAN MEMORY ASHAMED SHARP FREE SMALL HEAR ROAD HEAR TRUSTED SIMPLE DIRTY,0,1.2567,1.0000,0.8283,0.0411,0.6667,1.0000,0.8182,2.3777,1.1378
344,FAMOUS SIGNAL,BRIDGE HEAR FREE PLAN FORGET,0,1.3058,1.0000,0.9333,0.1292,0.8000,1.0000,1.0000,1.5451,1.1462
345,BIRD BREAK SIMPLE COMPLEX ENGINE SEE,BREAK DEAD DUST VAST SYSTEM CROWD BURN,0,1.2494,1.0000,0.7963,0.0528,0.8889,0.5000,1.0000,1.8299,1.1513
346,ELDER BREAK WEAK SECRET DOG WANT,FAMOUS HEAR WOLF,0,1.1986,1.0000,0.6278,0.0514,0.3333,0.8000,0.7500,0.8268,1.1537
347,SAD ELDER BUILD CALM SLOW CAT,PHONE SECRET HORSE,0,1.2463,1.0000,0.8000,0.0314,0.6000,1.0000,0.8000,1.8411,1.1583
348,TRAPPED DOG FALL,SOLDIER DRONE WOOD,0,1.3041,1.0000,0.9524,0.0921,0.8571,1.0000,1.0000,1.1375,1.1656
349,POWER,FALL FIRE OUTCAST GUARD FREE ROBOT CONNECTED HEAVY,0,1.3477,1.0000,1.0000,0.2384,1.0000,1.0000,1.0000,0.7409,1.1747
350,SLOW DOG,DRONE TALK OBEDIENT FALL ROBOT CHILD SEE CHILD SMALL ENCRYPTED FAIL BORDER FAST TRAPPED,0,1.3136,1.0000,0.9167,0.1931,0.8750,1.0000,0.8750,1.0725,1.1817
351,ELDER BUILD POISON ATTACK ENGINE ATTACK,BORDER KEY,0,1.2011,1.0000,0.5833,0.1303,0.7500,1.0000,0.0000,0.4151,1.1826
352,IDENTITY GROW,POISON WOMAN BOOK SENSOR ASHAMED TALK STONE MOVE DIRTY CLEAN PRISON,0,1.2942,1.0000,0.9333,0.0710,1.0000,0.8000,1.0000,0.6067,1.1882
353,DOG FORGET TRUSTED SIMPLE PLAN CARRY,OBEDIENT ISOLATED CAR FALL FALL PHONE,0,1.2668,1.0000,0.8222,0.1008,1.0000,0.8000,0.6667,1.4809,1.1921
354,ROBOT MOVE WATER FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-13.5272,1.1425
355,REBELLIOUS GUARD MOVE TOOL BREAK SAD,BIG BRIDGE PATTERN MAP LAW ASK,0,1.3419,1.0000,0.9667,0.2596,0.9000,1.0000,1.0000,4.1390,1.1525
356,MARKET,HEAR SYSTEM FALL CROWD BURN DORMANT SIMPLE DIRTY BETRAY FAIL HELP ENCRYPTED WARN DRONE GUARD,0,1.3188,1.0000,1.0000,0.0941,1.0000,1.0000,1.0000,0.8356,1.1608
357,BOOK SPREAD,ROBOT,0,1.2261,1.0000,0.6667,0.1306,1.0000,1.0000,0.0000,0.4297,1.1641
358,WEAK WOOD,MOVE ALGORITHM FAIL BREAK CALM SENSOR SEED STRANGER SECRET PLAN CAR COMPUTER FAIL,0,1.3275,1.0000,0.9030,0.2828,0.9091,1.0000,0.8000,1.2652,1.1723
359,DOG FORGET CHANCE FALL,HEAR LAW ACTIVE HAPPY ELDER TRADE,0,1.2761,1.0000,0.8413,0.1186,0.6667,0.8571,1.0000,1.3814,1.1774
360,SMALL METAL,SPREAD,0,1.3771,1.0000,1.0000,0.3853,1.0000,1.0000,1.0000,1.5782,1.1874
361,ISOLATED MOUNTAIN,DOG DIRTY,0,1.2072,1.0000,0.5556,0.2029,1.0000,0.0000,0.6667,0.1839,1.1884
362,WOOD FALL,FAIL LEADER POWER WANT ASK FALL SOLDIER FALL MOVE STRONG ASHAMED,0,1.3094,1.0000,0.9259,0.1580,1.0000,0.7778,1.0000,0.5693,1.1945
363,BOOK FALL,OBEDIENT BUILD TRUTH LEADER HELP CONNECTED SENSOR CLOCK WOLF OBEDIENT KNOW MOVE TALK CITY HELP,0,1.3053,1.0000,0.9630,0.0822,1.0000,0.8889,1.0000,0.6807,1.2000
364,DIRTY METAL,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,-0.0001,1.2000
365,PRISON,BURN BREAK DOG SHARP STRANGER COMPUTE LEADER LEADER MOVE SLOW REBELLIOUS SYSTEM GROW,0,1.3334,1.0000,1.0000,0.1671,1.0000,1.0000,1.0000,0.5004,1.2067
366,OBEDIENT BIRD FALL,SPREAD KNOW UPDATE,0,1.3397,1.0000,1.0000,0.1987,1.0000,1.0000,1.0000,1.1897,1.2133
367,STONE FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.5627,1.1627
368,ENCRYPTED PLAN UPDATE DULL SECRET MAP,DULL SIMPLE KEY,0,1.3307,1.0000,0.7333,0.5534,0.8000,1.0000,0.4000,2.7425,1.1711
369,CORRUPTED POISON,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.2346,1.1725
370,ROAD,SEE BETRAY DENSE CORRUPTED MARKET FALL BIG ROOM UPDATE BIG COMPLEX SIGNAL BUILD CHAOTIC AUTOMATED,0,1.2604,1.0000,0.8333,0.0520,0.5000,1.0000,1.0000,0.3866,1.1769
371,BOOK SPREAD,UPDATE SEE DEBT MEMORY ELDER LEADER,0,1.1895,1.0000,0.6000,0.0475,1.0000,0.8000,0.0000,0.0802,1.1775
372,DEAD METAL,ALGORITHM BREAK BURN ELDER,0,1.3926,1.0000,1.0000,0.4628,1.0000,1.0000,1.0000,1.7122,1.1883
373,DORMANT ELDER FALL,BUILD WANT ATTACK FORGET,0,1.2965,1.0000,0.9583,0.0450,1.0000,0.8750,1.0000,1.0307,1.1937
374,REBELLIOUS MAN,TIME COMPLEX ENCRYPTED GROW SEE PATTERN SEE CHOOSE HEAR PROUD ELDER MOVE ENCODE FOLLOW POISON,0,1.3190,1.0000,0.9048,0.2379,0.7143,1.0000,1.0000,0.9323,1.2000
375,SECRET WOOD,MOVE CLEAN DIRTY GUARD BURN SECRET SLOW OPTIMAL FIRE CLEAN WANT MOVE ASHAMED WEAK,0,1.2594,1.0000,0.8222,0.0635,0.8000,1.0000,0.6667,0.4507,1.2029
376,OUTCAST BOOK,SPREAD ENCODE FALL FAMOUS CORRUPTED RUN INSECT MAN ELDER,0,1.3095,1.0000,0.8333,0.2976,1.0000,1.0000,0.5000,0.8182,1.2083
377,SMALL WOOD FALL,CARRY ACTIVE MOVE UPDATE SMALL DEBT BURN SECRET SIMPLE CHANCE ELDER SEE DULL BROKEN,0,1.2932,1.0000,0.8750,0.1533,1.0000,0.8750,0.7500,0.6757,1.2125
378,BIRD SEE RIVER BREAK DULL ORDERED,DORMANT TOOL ISOLATED FREE FALL MOVE MARKET SPREAD SEE BIG SECRET STRONG TRAPPED GROW CAT,0,1.1998,1.0000,0.6460,0.0298,0.5714,0.6667,0.7000,-0.2452,1.2119
379,RULE,VAST ELDER GUARD SEE CHILD HEAR CITY COMPUTER REBELLIOUS ENGINE FIRE,0,1.3476,1.0000,1.0000,0.2380,1.0000,1.0000,1.0000,0.6106,1.2187
380,VAST SIGNAL GROW,THINK FIRE FAIL FALL CHILD WEAK POISON HEAR OUTCAST BIRD DRONE RUN FORGET MOVE OBEDIENT,0,1.2996,1.0000,0.9630,0.0533,1.0000,0.8889,1.0000,0.7332,1.2227
381,CHANCE GROW,CAR CITY,0,1.2113,1.0000,0.6667,0.0565,1.0000,1.0000,0.0000,-0.0567,1.2221
382,SYSTEM SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.3202,1.1710
383,SHARP METAL,ELDER MAN COMPLEX CHILD DIRTY FIRE GUARD SIMPLE CHOOSE CORRUPTED DOG FALL FAIL SEE,0,1.2876,1.0000,0.8778,0.1213,0.8333,1.0000,0.8000,0.8904,1.1769
384,ELDER KNOW MARKET HELP DIRTY STRONG,LIE BURN,0,1.3167,1.0000,1.0000,0.0837,1.0000,1.0000,1.0000,3.2357,1.1838
385,DOG MOVE CAR BREAK SIMPLE SMALL,FREE HEAR LAW FALL SPREAD CONNECTED CAMERA LEADER ASK DOG BUILD OUTCAST ORDERED HEAVY FAMOUS,0,1.2400,1.0000,0.7336,0.0994,0.6250,0.9091,0.6667,1.1721,1.1867
386,CONNECTED ENGINE HEAR SAD DULL ELDER,BURN TRAPPED OBEDIENT SPREAD,0,1.3327,1.0000,1.0000,0.1633,1.0000,1.0000,1.0000,2.8182,1.1940
387,ELDER FORGET DORMANT ORDERED ELDER KNOW,REBELLIOUS VAST WOMAN BURN BETRAY OPTIMAL DENSE OPTIMAL STRANGER SPREAD,0,1.1690,1.0000,0.5417,0.0326,0.0000,1.0000,0.6250,-0.4311,1.1927
388,PATTERN GROW,CAR FALL MOVE BUILD WOOD SAD REBELLIOUS CROWD FALL TRUSTED SIMPLE,0,1.3254,1.0000,0.9333,0.2271,1.0000,0.8000,1.0000,0.8766,1.1993
389,VAST POWER,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.0050,1.1994
390,SHARP WOMAN FALL,BURN,0,1.2823,1.0000,0.8889,0.0782,1.0000,0.6667,1.0000,0.9501,1.2035
391,ISOLATED ELDER FORGET CLEAN ANGRY BIRD,ANGRY,0,1.3290,1.0000,0.8667,0.3449,1.0000,1.0000,0.6000,2.2997,1.2098
392,SIGNAL FAIL,BRIDGE WOMAN,0,1.2774,1.0000,0.6667,0.3872,1.0000,1.0000,0.0000,0.3947,1.2132
393,NETWORK SPREAD,CAT SIGNAL,0,1.2099,1.0000,0.6667,0.0497,1.0000,1.0000,0.0000,-0.0217,1.2130
394,TIME SPREAD,ROOM CONNECTED AUTOMATED CAMERA BURN LEADER COMPUTE CLEAN BIRD LAW CHAOTIC METAL,0,1.2909,1.0000,0.9056,0.0960,0.9167,0.8000,1.0000,0.5086,1.2169
395,CAT ATTACK GUARD SEE DORMANT COMPUTER,FALL,1,0.3197,0.0000,1.0000,0.0987,1.0000,1.0000,1.0000,-20.6745,1.1721
396,TOOL GROW,BETRAY SEE CONNECTED,0,1.3503,1.0000,1.0000,0.2515,1.0000,1.0000,1.0000,1.0638,1.1810
397,REBELLIOUS STRANGER,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.1467,1.1819
398,DORMANT BIRD,CARRY SENSOR BIG CROWD SPREAD ELDER CLEAN CORRUPTED CLEAN ACTIVE WEAK HEAR SEED SMALL MEMORY,0,1.3044,1.0000,0.8889,0.1887,0.8889,1.0000,0.7778,0.8799,1.1880
399,METAL FALL,WEAK ALGORITHM ENCRYPTED,0,1.4139,1.0000,1.0000,0.5693,1.0000,1.0000,1.0000,0.9506,1.1993
400,FAMOUS SOLDIER,BRIDGE ENGINE BOOK COMPLEX,0,1.1836,1.0000,0.5556,0.0844,1.0000,0.0000,0.6667,-0.1418,1.1985
401,ROAD,MOVE ISOLATED TRUSTED INSECT,0,1.3278,1.0000,1.0000,0.1389,1.0000,1.0000,1.0000,0.5406,1.2050
402,PRISON,,0,1.1000,1.0000,0.3333,0.0000,1.0000,0.0000,0.0000,-0.3926,1.1998
403,DOG FORGET DORMANT TRUSTED PLAN EAT,TIME,0,1.3188,1.0000,0.9333,0.1942,0.8000,1.0000,1.0000,2.0162,1.2057
404,INSECT GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.4889,1.1554
405,WEAK WEAPON,BUILD ANGRY,0,1.3465,1.0000,0.8889,0.3990,1.0000,1.0000,0.6667,1.6818,1.1650
406,WATER,BIRD EAT SPREAD ELDER UPDATE STRONG SECRET ISOLATED BIG SYSTEM SLOW WOLF HEAR OPTIMAL BREAK,0,1.3341,1.0000,1.0000,0.1705,1.0000,1.0000,1.0000,0.9390,1.1734
407,TRUSTED FOOD FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-7.1297,1.1298
408,GUARD BREAK BIG ENGINE BREAK MAP,BURN BUILD KEY AUTOMATED MEMORY IMAGINE,0,1.2457,1.0000,0.7833,0.0533,0.7500,0.6000,1.0000,2.3262,1.1356
409,WEAK BIRD,FALL KEY BURN CHILD MEMORY,0,1.3008,1.0000,0.9524,0.0756,0.8571,1.0000,1.0000,1.2065,1.1438
410,TOOL SPREAD,BURN OUTCAST BURN ATTACK CAMERA ORDERED ALGORITHM MARKET SPREAD CROWD,0,1.2572,1.0000,0.8519,0.0082,0.8889,0.6667,1.0000,0.7576,1.1495
411,CHOICE GROW,HEAVY WOLF RUN BURN CAMERA HORSE SPREAD BROKEN SIGNAL CLOCK DRONE LIE SPREAD BROKEN CAMERA,0,1.2858,1.0000,0.9111,0.0626,0.9000,0.8333,1.0000,0.6852,1.1563
412,CLOCK HEAR FEAR GENERATE ENCRYPTED SLOW,ASK SLOW SOLDIER,0,1.2877,1.0000,0.8333,0.1883,1.0000,1.0000,0.5000,2.5451,1.1629
413,WATER FALL,METAL FAIL IMAGINE,0,1.2131,1.0000,0.5556,0.2320,0.6667,1.0000,0.0000,0.2884,1.1654
414,ENGINE MOVE METAL FALL,CHANCE FREE DEAD CLEAN PATTERN,0,1.3901,1.0000,1.0000,0.4507,1.0000,1.0000,1.0000,2.6478,1.1766
415,CONNECTED FIRE SPREAD,SMALL STRONG FAST CLEAN COMPUTER BUILD BROKEN KEY HEAR OBEDIENT CAT,0,1.2779,1.0000,0.9028,0.0352,0.8333,1.0000,0.8750,1.1387,1.1817
416,PROUD STRANGER TALK,SLOW DOG ENCRYPTED FALL,0,1.2733,1.0000,0.8222,0.1332,0.6667,1.0000,0.8000,0.8934,1.1863
417,ROBOT HEAR METAL HEAR LAW MOVE,FREE UPDATE INSECT,0,1.3143,1.0000,1.0000,0.0715,1.0000,1.0000,1.0000,2.4590,1.1927
418,FOREST,FAIL,0,1.2553,1.0000,0.6667,0.2764,1.0000,1.0000,0.0000,0.2669,1.1958
419,FEAR GROW,AUTOMATED CHOICE ISOLATED MOVE,0,1.2546,1.0000,0.7778,0.1064,0.6667,0.6667,1.0000,0.3110,1.1987
420,AUTOMATED IDENTITY GROW,ISOLATED,0,1.4503,1.0000,1.0000,0.7513,1.0000,1.0000,1.0000,2.1185,1.2113
421,ENGINE GENERATE SECRET CORRUPTED LAW GENERATE,,0,1.3000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.3804,1.2157
422,WEAK WOOD,HEAR ENCODE MOVE CAMERA SMALL CAR FALL BURN FALL,0,1.3281,1.0000,1.0000,0.1405,1.0000,1.0000,1.0000,0.7780,1.2214
423,RULE SPREAD,FAIL SEED,0,1.1994,1.0000,0.5556,0.1635,1.0000,0.6667,0.0000,-0.1208,1.2203
424,SLOW BIRD,HEAR TOOL SMALL MEMORY,0,1.3494,1.0000,1.0000,0.2469,1.0000,1.0000,1.0000,0.9284,1.2267
425,LANGUAGE GROW,HEAR CITY BURN MOVE MAN BURN BROKEN CONNECTED MAP ROOM SOLDIER FALL DEAD,0,1.3114,1.0000,0.9524,0.1284,1.0000,0.8571,1.0000,0.4488,1.2310
426,BIRD SEE SIMPLE TRAPPED GUARD FORGET,,0,1.3000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.2247,1.2344
427,TRUSTED CAT BURN,SEE LEADER,0,1.2729,1.0000,0.8889,0.0314,0.6667,1.0000,1.0000,0.4520,1.2363
428,PROUD MAN,FALL PRISON ISOLATED UPDATE BETRAY THINK DORMANT ORDERED FAST ELDER SENSOR SIMPLE CALM DOG CROWD,0,1.2602,1.0000,0.8214,0.0687,0.7143,1.0000,0.7500,0.1433,1.2375
429,AUTOMATED LEADER,BURN SPREAD BURN VAST CAMERA CONNECTED SLOW TRAPPED MOUNTAIN CORRUPTED SAD SEE CAR SMALL SAD,0,1.3248,1.0000,0.9394,0.2148,1.0000,1.0000,0.8182,0.7370,1.2419
430,SAD STRANGER,FALL CLOCK BUILD SIGNAL WOOD HEAR DOG SPREAD UPDATE DIRTY GENERATE CARRY DOG TOOL SOLDIER,0,1.2748,1.0000,0.8148,0.1518,0.7778,1.0000,0.6667,0.2495,1.2435
431,AUTOMATED CAR UPDATE AUTOMATED WEAK CAR,FAIL HEAR ALGORITHM,0,1.2833,1.0000,0.9333,0.0163,1.0000,0.8000,1.0000,0.6520,1.2455
432,BIG CAT FORGET CLEAN BIRD FORGET,WANT WANT CORRUPTED OPTIMAL GENERATE ELDER FALL MOUNTAIN CORRUPTED FORGET ELDER SPREAD,0,1.2399,1.0000,0.7944,0.0076,0.8000,0.7500,0.8333,-0.1143,1.2452
433,PROUD MAN,SPREAD,0,1.3425,1.0000,1.0000,0.2124,1.0000,1.0000,1.0000,0.5791,1.2501
434,SAD BIRD BURN,MOUNTAIN FALL WOLF BURN,0,1.1839,1.0000,0.6111,0.0030,0.5000,0.3333,1.0000,-0.5393,1.2468
435,AUTOMATED MEMORY,FALL SEE,0,1.3823,1.0000,1.0000,0.4113,1.0000,1.0000,1.0000,1.1029,1.2536
436,CROWD FOLLOW HEAVY CALM BIRD HEAR,DOG GENERATE CLEAN SLOW IMAGINE LANGUAGE,0,1.2474,1.0000,0.7635,0.0916,0.6000,0.8571,0.8333,-0.1169,1.2533
437,DOG SEE FOOD RUN,GROW,0,1.1963,1.0000,0.6000,0.0817,1.0000,0.8000,0.0000,-0.8381,1.2504
438,SIGNAL FAIL,CLOCK SEE GENERATE SMALL SLOW TRAPPED BROKEN STRONG CHANCE LEADER BURN KEY ROOM NETWORK FALL,0,1.3188,1.0000,0.9280,0.2021,0.9091,0.8750,1.0000,0.3977,1.2538
439,FAST WOLF BUILD DORMANT WEAK ELDER,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-17.8054,1.2061
440,SYSTEM FAIL,UPDATE COMPLEX STRONG AUTOMATED ACTIVE SOLDIER FALL SAD BURN FORGET LEADER FORGET AUTOMATED IDENTITY,0,1.2692,1.0000,0.7917,0.1586,0.5000,0.8750,1.0000,0.3792,1.2093
441,CHAOTIC MAP FALL,HEAR BIRD MOVE WEAK HORSE,0,1.2560,1.0000,0.8222,0.0467,1.0000,0.8000,0.6667,0.4134,1.2116
442,ASHAMED GUARD,GUARD FAIL HORSE CLOCK BIG SIMPLE BRIDGE KEY HEAR SLOW TOOL DIRTY KNOW DRONE VAST,0,1.2764,1.0000,0.8704,0.0766,0.7778,1.0000,0.8333,0.4548,1.2149
443,MAP SPREAD,WANT DEBT SEE FEAR HAPPY CORRUPTED,0,1.3212,1.0000,1.0000,0.1062,1.0000,1.0000,1.0000,0.6746,1.2202
444,METAL FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.1416,1.1692
445,WOMAN WARN DULL SECRET DOG HELP,INSECT FALL MAN ORDERED WOMAN IMAGINE FALL ELDER,0,1.2023,1.0000,0.6667,0.0116,0.0000,1.0000,1.0000,0.6079,1.1708
446,HEAVY METAL,CAR BOOK SECRET,0,1.2061,1.0000,0.6000,0.1307,0.8000,0.0000,1.0000,0.2564,1.1726
447,PROUD MAN,PHONE MOVE DORMANT ATTACK THINK FAST OUTCAST ACTIVE SLOW CALM STRONG FAIL SEE TRUTH,0,1.2983,1.0000,0.9048,0.1344,1.0000,1.0000,0.7143,0.7054,1.1789
448,METAL FALL,BIG CAMERA POISON RUN ELDER WARN FALL,0,1.2613,1.0000,0.7857,0.1280,0.8571,0.5000,1.0000,0.3417,1.1830
449,MAN MOVE CLEAN SIMPLE TOOL WARN,FALL LEADER HEAR CARRY GENERATE WEAK LIE,0,1.2036,1.0000,0.6481,0.0460,0.6667,0.7778,0.5000,0.4425,1.1840
450,TRAPPED WOMAN HEAR CLOCK FORGET ENCRYPTED,HEAR SEE ENCRYPTED,0,1.1870,1.0000,0.6111,0.0182,1.0000,0.3333,0.5000,0.0607,1.1842
451,HORSE KNOW TOOL HELP SIMPLE SOLDIER,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-20.0950,1.1400
452,VAST IDENTITY,TRADE RIVER CHOICE VAST SECRET ALGORITHM UPDATE BORDER,0,1.2254,1.0000,0.7000,0.0772,0.6000,1.0000,0.5000,0.7162,1.1442
453,CHOICE GROW,BORDER,0,1.1918,1.0000,0.5556,0.1256,0.6667,1.0000,0.0000,0.2391,1.1466
454,DOG EAT SAD DIRTY CROWD CARRY,MARKET ISOLATED SIGNAL,0,1.3366,1.0000,0.9167,0.3080,1.0000,1.0000,0.7500,3.0590,1.1561
455,PATTERN FAIL,SIMPLE CAT LEADER BROKEN SEE CALM STONE UPDATE WATER BURN,0,1.3671,1.0000,0.9524,0.4067,1.0000,0.8571,1.0000,1.3944,1.1667
456,STRONG MAN FALL,GENERATE BREAK GUARD HORSE MOVE LEADER SEE MAN BURN SLOW THINK SEE ASK DOG SIMPLE,0,1.2016,1.0000,0.6641,0.0118,0.3333,0.9091,0.7500,0.4143,1.1684
457,ACTIVE ROBOT,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.2469,1.1700
458,PROUD ELDER,WATER,0,1.2673,1.0000,0.6667,0.3363,1.0000,0.0000,1.0000,0.4898,1.1749
459,SYSTEM FAIL,HEAVY ERROR GROW BIRD BURN,0,1.3246,1.0000,0.9333,0.2230,0.8000,1.0000,1.0000,0.8665,1.1823
460,PATTERN GROW,GROW RUN GUARD HEAR SAD OPTIMAL SOLDIER FAMOUS FIRE BUILD DIRTY FIRE OUTCAST,0,1.2880,1.0000,0.8889,0.1066,1.0000,0.6667,1.0000,0.6671,1.1876
461,DEBT GROW,REBELLIOUS METAL IDENTITY GROW CHANCE KNOW COMPLEX,0,1.2455,1.0000,0.7778,0.0606,0.8333,0.5000,1.0000,0.3025,1.1905
462,PROUD ELDER,FALL GROW,0,1.3574,1.0000,1.0000,0.2870,1.0000,1.0000,1.0000,0.8398,1.1989
463,OUTCAST MAN,ENCODE HEAVY SENSOR SPREAD,0,1.3619,1.0000,1.0000,0.3094,1.0000,1.0000,1.0000,1.2161,1.2070
464,ELDER CHOOSE WEAK OUTCAST ELDER ATTACK,STRONG DULL CITY METAL FOLLOW FAST BURN SAD FREE DOG FALL COMPUTER WOLF,0,1.2597,1.0000,0.8261,0.0593,0.8889,0.8750,0.7143,1.0340,1.2096
465,SMALL BOOK GROW,FALL BURN KNOW OBEDIENT SMALL MOVE MAN,0,1.2447,1.0000,0.7857,0.0449,1.0000,0.8571,0.5000,0.2833,1.2114
466,ERROR FAIL,BORDER SPREAD SEE ASK FALL GROW BURN ANGRY STRANGER CAT GUARD MOVE,0,1.3429,1.0000,0.9167,0.3394,0.8333,0.9167,1.0000,0.8757,1.2180
467,CLOCK SEE PRISON FALL,RUN,0,1.1780,1.0000,0.5000,0.1398,1.0000,0.5000,0.0000,-0.5204,1.2160
468,BOOK SPREAD,ALGORITHM REBELLIOUS MOVE,0,1.3693,1.0000,1.0000,0.3465,1.0000,1.0000,1.0000,0.9361,1.2236
469,MEMORY GROW,ELDER GENERATE,0,1.2102,1.0000,0.6667,0.0511,1.0000,1.0000,0.0000,-0.0823,1.2230
470,HOME,COMPUTE GROW WOOD PLAN STRONG BETRAY THINK SIMPLE ERROR DORMANT SHARP BRIDGE CHANCE,0,1.3135,1.0000,0.9630,0.1232,0.8889,1.0000,1.0000,0.4551,1.2275
